Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
67061cf1-2c63-4aba-a6fa-87a0e46cd70b,659853,Quick Add Form,Olark Chat,No,Yes,0,4,1751,4.0,Email Bounced,Qatar,"Banking, Investment And Insurance",Student of SomeSchool,Businessman,Quality Education,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,Yes,Lateral Student,Other Cities,02.Medium,02.Medium,15,15,No,No,Modified
7347fdd5-c977-461a-9cb5-7579a5a6ab22,659852,Lead Add Form,Email,No,No,1,11,1718,11.0,Unsubscribed,United States,Retail Management,Select,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities,02.Medium,02.Medium,15,12,No,No,Unsubscribed
0f0ded43-719f-46ac-a334-31f384be0db8,659851,Lead Add Form,Olark Chat,No,No,1,6,562,6.0,Unreachable,,Marketing Management,Other,Businessman,Quality Education,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,15,No,Yes,Unreachable
d960a233-9261-410f-b54c-8e926b3530f1,659850,API,Referral Sites,No,No,0,12,973,12.0,Modified,United States,Business Administration,Reference,Student,Quality Education,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,Lateral Student,Other Metro Cities,02.Medium,02.Medium,15,16,No,No,Modified
96828e50-1583-4449-a84a-34ba893a52c1,659849,Lead Add Form,Referral Sites,No,No,0,9,50,9.0,Unsubscribed,Qatar,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,01.High,01.High,16,17,No,No,Unsubscribed
4d49a464-25ec-40bd-b20f-ab2f5d386c0b,659848,Quick Add Form,Organic Search,No,No,0,0,0,0.0,Email Bounced,Bahrain,E-COMMERCE,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Worst,No,No,Potential Lead,,01.High,03.Low,17,9,No,No,Page Visited on Website
f783b0b3-43f1-47f4-95a7-7318d8a139f0,659847,Quick Add Form,Welingak Website,No,No,0,9,235,4.44,Email Bounced,Oman,Select,Email,Other,Quality Education,No,No,No,No,No,No,No,No,,Might be,No,No,Lateral Student,Mumbai,02.Medium,01.High,14,17,No,No,Page Visited on Website
a24a006b-d75e-4ed5-94da-3697781540d0,659846,API,Olark Chat,No,No,1,14,1557,14.0,Modified,,"Banking, Investment And Insurance",Select,Businessman,,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Dual Specialization Student,Other Cities,02.Medium,03.Low,14,9,No,No,Modified
81b137c2-405a-4dd3-961a-b465bd93cfac,659845,Lead Add Form,Welingak Website,Yes,No,0,4,10,3.85,Email Bounced,Oman,E-COMMERCE,Student of SomeSchool,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,,Low in Relevance,No,No,Dual Specialization Student,Other Metro Cities,02.Medium,02.Medium,16,15,No,No,Modified
7697bf00-7bdf-4ab8-a05e-1b6cbde68cd6,659844,Landing Page Submission,Welingak Website,No,No,0,1,436,5.92,Email Opened,India,Retail Management,Word Of Mouth,Working Professional,,No,No,No,No,No,No,No,No,,,No,No,Other Leads,Other Cities,03.Low,01.High,11,18,No,No,Email Opened
791a63ea-3401-4fc8-8819-742b7cc2e4f3,659843,Lead Add Form,Email,No,Yes,0,7,794,7.0,SMS Sent,UAE,Hospitality Management,Word Of Mouth,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Will revert after reading the email,Worst,No,No,Potential Lead,Other Metro Cities,01.High,01.High,15,15,No,Yes,Unreachable
b233e764-3aef-44c0-803d-cbc15c12b52a,659842,Landing Page Submission,Email,No,Yes,1,6,1089,6.0,Email Opened,,Operations Management,Select,,Quality Education,No,No,No,No,No,No,No,No,Closed by Horizzon,Worst,No,No,Dual Specialization Student,Mumbai,02.Medium,02.Medium,12,12,No,No,Email Opened
54902531-d2a8-4444-b222-b12ed92588a1,659841,Lead Add Form,YouTube,No,Yes,0,1,543,1.0,Email Link Clicked,Bahrain,International Business,Select,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14,14,No,No,Email Link Clicked
371d89c7-e177-437e-a6a8-cb933913c7c3,659840,API,Reference,No,No,0,6,198,6.0,Page Visited on Website,United Kingdom,Healthcare Management,Online Search,Working Professional,Quality Education,No,No,No,No,No,No,No,No,number not provided,Might be,No,No,Dual Specialization Student,Other Cities,01.High,01.High,18,16,No,Yes,Page Visited on Website
12a071e7-de40-45e3-bc96-63256c512586,659839,Lead Add Form,Olark Chat,No,No,0,0,0,0.0,Modified,Saudi Arabia,IT Projects Management,Online Search,,Affordable Fees,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Lateral Student,Other Metro Cities,01.High,01.High,15,15,No,No,Modified
a8ee4251-63ab-4f0a-a0d2-59914adc695c,659838,API,Facebook,No,No,0,0,0,0.0,Email Link Clicked,Bahrain,Marketing Management,Email,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Might be,No,No,,Thane & Outskirts,02.Medium,02.Medium,16,12,No,No,Email Link Clicked
d2cfe0be-f6b4-43d8-a69f-841c245f544a,659837,Quick Add Form,Olark Chat,No,No,1,16,733,16.0,Converted to Lead,United Kingdom,Rural and Agribusiness,Word Of Mouth,Working Professional,,No,No,No,No,No,No,No,No,number not provided,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,01.High,,15,14,No,No,Unreachable
aee380e5-cb47-4bfa-9365-41aa73b23508,659836,API,Google,No,No,0,5,127,5.0,Email Bounced,,International Business,Select,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Potential Lead,Other Metro Cities,02.Medium,02.Medium,12,16,No,Yes,Modified
677977a7-7e81-4b40-a29f-97e264e9dcf8,659835,Lead Import,Google,No,No,0,2,1830,2.0,Email Link Clicked,UAE,Services Excellence,Word Of Mouth,Other,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Select,,01.High,01.High,18,18,No,No,Email Link Clicked
3a1a9fcd-84d8-447c-826f-d27dfe94c910,659834,Lead Add Form,Google,No,Yes,1,1,465,1.0,SMS Sent,Saudi Arabia,Select,Multiple Sources,Other,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,Low in Relevance,No,No,Select,Other Cities of Maharashtra,01.High,02.Medium,18,12,No,No,Unreachable
44d54c7c-1aff-44ed-a601-a29a20fd9388,659833,API,Direct Traffic,No,No,1,6,1670,6.0,View in browser link Clicked,United States,Hospitality Management,Email,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,in touch with EINS,,No,No,Lateral Student,Other Metro Cities,02.Medium,01.High,16,18,No,No,Page Visited on Website
5a4bee4d-f476-4014-a9ea-d1eeb7fe7e2f,659832,Lead Import,Organic Search,No,No,0,13,1486,13.0,Had a Phone Conversation,United Kingdom,International Business,Word Of Mouth,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Worst,No,No,Select,Other Metro Cities,02.Medium,02.Medium,12,14,No,No,Modified
ccac169e-e521-4937-86e9-1042a20d2771,659831,Quick Add Form,Olark Chat,No,No,0,13,1642,13.0,View in browser link Clicked,UAE,Media and Advertising,Other,Businessman,Quality Education,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,18,No,No,Page Visited on Website
ae1990de-dbb4-45b5-855f-a238c5d1811e,659830,Landing Page Submission,Email,No,No,0,16,232,16.0,Modified,Qatar,Supply Chain Management,Select,Businessman,,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Other Cities,02.Medium,01.High,16,18,Yes,No,Modified
92eede17-1b62-4c11-93a7-35fd993f9cbd,659829,Landing Page Submission,Welingak Website,No,No,0,7,1627,6.53,Unsubscribed,India,Healthcare Management,Email,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,,No,No,Dual Specialization Student,Mumbai,02.Medium,02.Medium,12,15,No,Yes,Unsubscribed
a97b2f17-04c3-4d1c-9c18-27884c7a78a8,659828,API,Email,No,No,1,2,1417,2.0,Had a Phone Conversation,Oman,Marketing Management,Email,Unemployed,,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Select,Other Cities,01.High,02.Medium,17,16,No,No,Modified
b782e8dc-ad0b-4376-9c6a-1f1d6e6632c6,659827,Quick Add Form,Google,No,No,0,7,1674,7.0,Converted to Lead,Qatar,Hospitality Management,Student of SomeSchool,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,,Select,03.Low,01.High,12,18,No,Yes,Olark Chat Conversation
ee24136f-da10-4edc-82de-b00028a1724c,659826,Lead Add Form,YouTube,No,No,0,9,1013,9.0,Form Submitted on Website,Oman,Business Administration,Reference,Other,Affordable Fees,No,No,No,No,No,No,No,No,Graduation in progress,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,13,13,No,No,Page Visited on Website
d5540ca9-efec-4a27-bd7b-54795278c007,659825,API,Olark Chat,No,No,0,8,927,8.0,Page Visited on Website,India,Healthcare Management,Online Search,Working Professional,Quality Education,No,No,No,No,No,No,No,No,number not provided,,No,No,Select,Select,01.High,02.Medium,15,12,No,Yes,Page Visited on Website
985c4ca8-5535-4862-b65a-17dd9270d3f1,659824,Lead Add Form,Olark Chat,No,No,0,11,239,11.0,Unsubscribed,Bahrain,International Business,Online Search,Student,Affordable Fees,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,,Thane & Outskirts,03.Low,01.High,9,16,No,No,Unsubscribed
c96f1d1e-62b2-499c-b908-1ef5964fbd56,659823,Lead Add Form,Welingak Website,No,No,0,1,699,1.0,Email Opened,,Finance Management,Multiple Sources,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Lateral Student,Other Metro Cities,03.Low,03.Low,13,9,No,No,Email Opened
b96e350c-f8be-4480-aadc-e58c7edd0118,659822,Lead Import,YouTube,No,No,0,10,1492,10.0,Modified,Singapore,E-COMMERCE,Multiple Sources,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,opp hangup,Worst,No,No,Potential Lead,Other Cities,01.High,02.Medium,18,14,No,No,Modified
11cef8e7-be74-424b-817f-e83d634e7100,659821,API,Direct Traffic,No,No,0,17,40,17.0,SMS Sent,United States,E-COMMERCE,Reference,Working Professional,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Other Leads,Mumbai,02.Medium,03.Low,12,13,No,No,Page Visited on Website
e1f7b745-47cd-49b9-8788-8ac07f6f7292,659820,Lead Import,Organic Search,No,No,0,7,1137,7.0,Email Link Clicked,India,Select,Select,Other,Affordable Fees,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Lateral Student,Thane & Outskirts,01.High,02.Medium,17,14,No,No,Email Link Clicked
09d7b94f-3016-4884-b9a5-eb7fdbfe9b62,659819,Lead Add Form,Reference,No,No,0,14,584,14.0,View in browser link Clicked,United Kingdom,Rural and Agribusiness,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,,No,No,Select,Thane & Outskirts,01.High,01.High,15,16,No,No,Modified
76d47271-947e-45c6-ab0e-f2e90c94e9a2,659818,API,Referral Sites,No,No,1,5,236,5.0,Email Link Clicked,Singapore,Business Administration,Student of SomeSchool,Unemployed,,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Other Leads,Mumbai,01.High,,17,10,No,No,Email Link Clicked
a5df849f-005c-44a0-bac3-9780612e3dca,659817,Quick Add Form,Facebook,No,No,0,16,778,2.72,Page Visited on Website,Singapore,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,13,16,No,No,Page Visited on Website
97b61188-5005-403e-9328-d73f71fbdcce,659816,Lead Import,YouTube,No,No,1,14,1107,14.0,Had a Phone Conversation,,Select,Other,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Lateral Student,Other Metro Cities,02.Medium,02.Medium,13,13,No,No,Unreachable
feec7d56-d64d-4589-a44d-007ea4e23b91,659815,Landing Page Submission,Direct Traffic,Yes,No,0,5,734,5.0,SMS Sent,Singapore,Human Resource Management,Multiple Sources,Unemployed,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),High in Relevance,No,No,,Thane & Outskirts,02.Medium,03.Low,16,13,No,Yes,Modified
298e40db-4b1f-4788-8e60-5f6eafd662cf,659814,Lead Add Form,Organic Search,No,No,0,1,1433,1.0,View in browser link Clicked,,Finance Management,Email,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Dual Specialization Student,Other Cities of Maharashtra,02.Medium,02.Medium,12,13,No,No,Unreachable
cd0feb2e-bbc9-4e23-a073-05de9d5042a3,659813,API,Olark Chat,No,No,0,13,240,5.36,Olark Chat Conversation,Oman,Media and Advertising,Online Search,Working Professional,Quality Education,No,No,No,No,No,No,No,No,in touch with EINS,Worst,No,No,Dual Specialization Student,Select,01.High,02.Medium,16,12,No,No,Olark Chat Conversation
8a3e66d8-6906-4e54-b9a3-bb91c89e534a,659812,API,Olark Chat,No,No,0,2,1130,2.0,SMS Sent,UAE,Retail Management,Email,,,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Potential Lead,,02.Medium,01.High,14,15,Yes,No,Olark Chat Conversation
251a4ccd-f68c-4946-b7ef-157fbb943e80,659811,Lead Import,YouTube,No,No,1,8,1161,8.0,Had a Phone Conversation,Saudi Arabia,E-COMMERCE,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,13,13,No,No,Email Opened
5bfd897e-1f82-4d3d-bea3-1c2c0024a326,659810,Landing Page Submission,Olark Chat,No,No,1,2,373,1.43,Modified,United States,Rural and Agribusiness,Reference,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Dual Specialization Student,Other Cities of Maharashtra,01.High,01.High,15,18,No,Yes,Modified
bf2cc92f-3c09-4bb6-b91c-e94dac0e8e5a,659809,Landing Page Submission,Facebook,No,No,0,12,123,12.0,Email Opened,Kuwait,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Low in Relevance,No,No,Lateral Student,Other Metro Cities,01.High,01.High,16,15,No,No,Email Opened
782ae502-a20a-44c1-83dc-02673cc01193,659808,Lead Import,YouTube,No,No,0,11,1127,11.0,Email Bounced,Oman,Retail Management,Email,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14,17,No,No,Email Opened
04575268-b9d6-4f66-9b0c-dfee8653798e,659807,Quick Add Form,Direct Traffic,No,No,0,16,1289,16.0,Email Link Clicked,,International Business,Email,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Not Sure,Yes,No,,Mumbai,01.High,02.Medium,17,13,No,No,Email Link Clicked
795af416-cb25-453e-88b5-e15969361ab9,659806,Landing Page Submission,Olark Chat,No,No,0,9,411,9.0,Unreachable,Qatar,International Business,Multiple Sources,Other,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,18,17,No,No,Unreachable
9b706f70-4034-4685-9a6f-c45785b20f51,659805,Lead Import,Organic Search,No,No,0,4,740,4.0,Unreachable,Oman,International Business,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Dual Specialization Student,Other Cities,02.Medium,02.Medium,15,15,Yes,No,Unreachable
55385790-595b-41b6-b64d-b6c78af8f291,659804,Landing Page Submission,Welingak Website,No,No,0,3,858,3.0,Email Bounced,Saudi Arabia,"Banking, Investment And Insurance",Online Search,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,,12,15,No,Yes,Modified
cd40128e-4c63-42d0-af80-0e1307d4704b,659803,Lead Import,Facebook,No,No,0,7,119,3.47,Had a Phone Conversation,UAE,International Business,Other,Other,Affordable Fees,No,No,No,No,No,No,No,No,number not provided,Worst,No,No,Other Leads,,02.Medium,03.Low,14,13,No,Yes,Olark Chat Conversation
afa66301-b60d-48e4-97ae-5b7dbaab3275,659802,Landing Page Submission,Referral Sites,No,No,0,10,1352,10.0,Converted to Lead,United Kingdom,Finance Management,Word Of Mouth,Unemployed,Quality Education,No,No,No,No,No,No,No,No,,Not Sure,No,No,Dual Specialization Student,Mumbai,01.High,02.Medium,17,13,No,No,Email Opened
b7561e92-d3c4-48c9-9e06-dc65223272c7,659801,Landing Page Submission,Referral Sites,No,Yes,0,11,78,2.07,Modified,Qatar,International Business,Student of SomeSchool,,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Mumbai,02.Medium,03.Low,14,11,No,No,Modified
37db4f60-26d6-455b-9489-c0a89c3cf209,659800,Quick Add Form,Direct Traffic,Yes,No,0,13,1621,13.0,Unreachable,Saudi Arabia,Select,Select,,Flexibility & Convenience,No,No,No,No,No,No,No,No,,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,14,16,No,No,Unreachable
844c5641-49eb-49a8-b538-f729f4d4136e,659799,Quick Add Form,Welingak Website,Yes,No,0,2,1295,2.0,Modified,United Kingdom,International Business,Email,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Lateral Student,Other Cities of Maharashtra,03.Low,02.Medium,11,13,No,No,Modified
e755e1b4-9d70-4f1a-928a-2cebfcfe2996,659798,Quick Add Form,YouTube,No,No,1,11,1338,11.0,Unreachable,Oman,International Business,Multiple Sources,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Potential Lead,,02.Medium,01.High,14,15,No,Yes,Unreachable
80e21192-f492-4404-a44f-6f9116f0f2e3,659797,Lead Add Form,YouTube,Yes,No,1,2,1372,2.0,Modified,India,Media and Advertising,Multiple Sources,Unemployed,,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,No,Potential Lead,,01.High,02.Medium,17,16,No,No,Modified
cfa05fb4-fe8a-4ff5-a299-0c1d3d7bc403,659796,Quick Add Form,Email,Yes,No,0,0,0,0.0,SMS Sent,Qatar,Supply Chain Management,Word Of Mouth,Working Professional,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,16,16,No,Yes,Modified
0e89e393-5a96-4ffe-bdfc-4af96288a8c1,659795,Lead Add Form,Reference,No,No,0,11,1040,11.0,Page Visited on Website,India,Hospitality Management,Reference,,Quality Education,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Lateral Student,,02.Medium,03.Low,15,9,No,No,Page Visited on Website
d434d55c-fd1a-43da-a303-413cb1d3741d,659794,Lead Add Form,Organic Search,No,No,0,6,966,6.0,Email Link Clicked,Oman,Select,Multiple Sources,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,,Mumbai,02.Medium,01.High,15,18,No,No,Email Link Clicked
f2fc06fc-05c7-4bc7-9029-0713cf3c438d,659793,Lead Import,Google,No,No,1,5,1127,5.0,Olark Chat Conversation,Bahrain,Select,Other,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Lost to EINS,Worst,No,No,Dual Specialization Student,Other Cities,01.High,02.Medium,15,16,No,No,Email Opened
9c624c1c-e101-4911-8257-6ddc851dd919,659792,Quick Add Form,Organic Search,No,No,0,9,309,9.0,Email Link Clicked,India,Services Excellence,Select,Working Professional,,No,No,No,No,No,No,No,No,,Not Sure,No,No,Select,,02.Medium,02.Medium,12,15,No,Yes,Email Link Clicked
d2225682-1081-4a2b-b36f-a5a443b43c24,659791,Landing Page Submission,Google,No,Yes,0,7,1181,7.0,Page Visited on Website,India,Select,Online Search,Other,,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Select,,01.High,02.Medium,16,16,No,No,Page Visited on Website
04bbf087-b8b7-404d-b6f4-bd745b4da1d0,659790,Lead Add Form,Olark Chat,No,No,0,9,1578,9.0,Unreachable,,"Banking, Investment And Insurance",Select,Student,Quality Education,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,01.High,16,18,No,No,Unreachable
481fbfb6-236f-43df-b0af-c2b7d3db3787,659789,API,Email,No,No,0,5,647,5.0,View in browser link Clicked,Saudi Arabia,Media and Advertising,Select,Other,Quality Education,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,02.Medium,14,13,No,No,Unreachable
31a90bec-ce82-4a8c-9a39-4c3fba84af10,659788,Quick Add Form,Referral Sites,No,No,1,2,1127,5.28,Olark Chat Conversation,Kuwait,Business Administration,Select,,Affordable Fees,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,,15,12,Yes,Yes,Unreachable
2bb00137-4e8b-4906-a48e-2c06a2a0f71e,659787,Quick Add Form,Google,No,No,0,4,263,1.14,Page Visited on Website,,Business Administration,Word Of Mouth,,,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,Other Leads,,01.High,02.Medium,17,12,No,No,Page Visited on Website
